
=== Per-layer Profiling Info ===
Layer Name                                                                                                Time (ms)
__module.model.layers.5.self_attn/aten::unsqueeze/Unsqueeze_3                                                 0.004
Broadcast_38876                                                                                               0.048
Broadcast_38876_f32_bf16___module.model.layers.5.self_attn/aten::expand/Broadcast_1                           0.214
__module.model.layers.5.self_attn/aten::expand/Broadcast_1                                                    0.133
__module.model.layers.5.self_attn/aten::reshape/Reshape_1                                                     0.005
__module.model.layers.5.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention                0.331
Multiply_46638                                                                                                0.000
Clamp_46640                                                                                                   0.000
Convert_46641                                                                                                 0.065
Convert_46642                                                                                                 0.066
__module.model.layers.5.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.064
__module.model.layers.5.self_attn/aten::transpose/Transpose_3                                                 0.030
__module.model.layers.5.self_attn/aten::reshape/Reshape_2                                                     0.005
__module.model.layers.5.self_attn.o_proj/ov_ext::linear/MatMul                                                1.627
__module.model.layers.5/aten::add/Add                                                                         0.053
__module.model.layers.5.post_attention_layernorm/aten::mul/Multiply_1                                         0.047
Multiply_46647                                                                                                0.050
Clamp_46649                                                                                                   0.000
Convert_46650                                                                                                 0.058
Convert_46651                                                                                                 0.062
__module.model.layers.5.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                             0.046
__module.model.layers.5.mlp.gate_proj/ov_ext::linear/MatMul                                                   6.621
__module.model.layers.5.mlp.act_fn/aten::silu/Swish                                                           0.000
__module.model.layers.5.mlp.up_proj/ov_ext::linear/MatMul                                                     6.484
__module.model.layers.5.mlp/aten::mul/Multiply                                                                0.384
Multiply_46656                                                                                                0.000
Clamp_46658                                                                                                   0.000
Convert_46659                                                                                                 0.215
Convert_46660                                                                                                 0.241
__module.model.layers.5.mlp/aten::mul/Multiply/fc_output_0                                                    0.225
__module.model.layers.5.mlp.down_proj/ov_ext::linear/MatMul                                                   9.069
__module.model.layers.5/aten::add/Add_1                                                                       0.063
__module.model.layers.6.input_layernorm/aten::mul/Multiply_1                                                  0.048
Multiply_46665                                                                                                0.044
Clamp_46667                                                                                                   0.000
Convert_46668                                                                                                 0.056
Convert_46669                                                                                                 0.061
__module.model.layers.6.input_layernorm/aten::mul/Multiply_1/fc_output_0                                      0.043
__module.model.layers.6.self_attn.q_proj/ov_ext::linear/MatMul                                                1.605
__module.model.layers.6.self_attn/aten::view/Reshape                                                          0.009
__module.model.layers.6.self_attn/aten::add/Add                                                               0.095
Multiply_46674                                                                                                0.073
Clamp_46676                                                                                                   0.000
Convert_46677                                                                                                 0.058
Convert_46678                                                                                                 0.063
__module.model.layers.6.self_attn/aten::add/Add/fc_output_0                                                   0.065
Multiply_32683                                                                                                0.000
Gather_49787                                                                                                  0.005
__module.model.layers.6.self_attn.k_proj/ov_ext::linear/MatMul                                                0.458
__module.model.layers.6.self_attn/aten::view/Reshape_1                                                        0.007
__module.model.layers.6.self_attn/aten::add/Add_1                                                             0.029
__module.model.layers.6.self_attn/aten::cat/Concat_2                                                          0.058
Multiply_46683                                                                                                0.021
Clamp_46685                                                                                                   0.000
Convert_46686                                                                                                 0.020
Convert_46687                                                                                                 0.021
__module.model.layers.6.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                      0.020
__module.model.layers.6.self_attn/aten::unsqueeze/Unsqueeze_2                                                 0.004
Broadcast_38882                                                                                               0.049
Broadcast_38882_f32_bf16___module.model.layers.6.self_attn/aten::expand/Broadcast                             0.052
__module.model.layers.6.self_attn/aten::expand/Broadcast                                                      0.062
__module.model.layers.6.self_attn/aten::reshape/Reshape                                                       0.005
MatMul_32684                                                                                                  0.154
Add_32686                                                                                                     0.100
Softmax_32687                                                                                                 0.372
Gather_49790                                                                                                  0.007
__module.model.layers.6.self_attn.v_proj/ov_ext::linear/MatMul                                                0.431
__module.model.layers.6.self_attn/aten::view/Reshape_2                                                        0.006
__module.model.layers.6.self_attn/aten::transpose/Transpose_2                                                 0.031
__module.model.layers.6.self_attn/aten::cat/Concat_3                                                          0.060
Multiply_46692                                                                                                0.022
Clamp_46694                                                                                                   0.000
Convert_46695                                                                                                 0.020
Convert_46696                                                                                                 0.021
__module.model.layers.6.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                      0.021
__module.model.layers.6.self_attn/aten::unsqueeze/Unsqueeze_3                                                 0.005
Broadcast_38888                                                                                               0.049
Broadcast_38888_f32_bf16___module.model.layers.6.self_attn/aten::expand/Broadcast_1                           0.055
__module.model.layers.6.self_attn/aten::expand/Broadcast_1                                                    0.068
__module.model.layers.6.self_attn/aten::reshape/Reshape_1                                                     0.006
__module.model.layers.6.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention                0.147
Multiply_46701                                                                                                0.000
Clamp_46703                                                                                                   0.000
Convert_46704                                                                                                 0.066
Convert_46705                                                                                                 0.064
__module.model.layers.6.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.068
__module.model.layers.6.self_attn/aten::transpose/Transpose_3                                                 0.028
__module.model.layers.6.self_attn/aten::reshape/Reshape_2                                                     0.005
__module.model.layers.6.self_attn.o_proj/ov_ext::linear/MatMul                                                1.769
__module.model.layers.6/aten::add/Add                                                                         0.053
__module.model.layers.6.post_attention_layernorm/aten::mul/Multiply_1                                         0.047
Multiply_46710                                                                                                0.045
Clamp_46712                                                                                                   0.000
Convert_46713                                                                                                 0.058
Convert_46714                                                                                                 0.062
__module.model.layers.6.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                             0.042
__module.model.layers.6.mlp.gate_proj/ov_ext::linear/MatMul                                                   6.908
__module.model.layers.6.mlp.act_fn/aten::silu/Swish                                                           0.000
__module.model.layers.6.mlp.up_proj/ov_ext::linear/MatMul                                                     6.699
__module.model.layers.6.mlp/aten::mul/Multiply                                                                0.240
Multiply_46719                                                                                                0.000
Clamp_46721                                                                                                   0.000
Convert_46722                                                                                                 0.214
Convert_46723                                                                                                 0.236
__module.model.layers.6.mlp/aten::mul/Multiply/fc_output_0                                                    0.206
__module.model.layers.6.mlp.down_proj/ov_ext::linear/MatMul                                                   9.307
__module.model.layers.6/aten::add/Add_1                                                                       0.064
__module.model.layers.7.input_layernorm/aten::mul/Multiply_1                                                  0.051
Multiply_46728                                                                                                0.050
Clamp_46730                                                                                                   0.000
Convert_46731                                                                                                 0.056
Convert_46732                                                                                                 0.061
__module.model.layers.7.input_layernorm/aten::mul/Multiply_1/fc_output_0                                      0.046
__module.model.layers.7.self_attn.q_proj/ov_ext::linear/MatMul                                                1.692
__module.model.layers.7.self_attn/aten::view/Reshape                                                          0.009
__module.model.layers.7.self_attn/aten::add/Add                                                               0.086
Multiply_46737                                                                                                0.072
Clamp_46739                                                                                                   0.000
Convert_46740                                                                                                 0.062
Convert_46741                                                                                                 0.062
__module.model.layers.7.self_attn/aten::add/Add/fc_output_0                                                   0.066
Multiply_32718                                                                                                0.000
Gather_49793                                                                                                  0.005
__module.model.layers.7.self_attn.k_proj/ov_ext::linear/MatMul                                                0.450
__module.model.layers.7.self_attn/aten::view/Reshape_1                                                        0.007
__module.model.layers.7.self_attn/aten::add/Add_1                                                             0.029
__module.model.layers.7.self_attn/aten::cat/Concat_2                                                          0.058
Multiply_46746                                                                                                0.021
Clamp_46748                                                                                                   0.000
Convert_46749                                                                                                 0.020
Convert_46750                                                                                                 0.021
__module.model.layers.7.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                      0.021
__module.model.layers.7.self_attn/aten::unsqueeze/Unsqueeze_2                                                 0.005
Broadcast_38894                                                                                               0.047
Broadcast_38894_f32_bf16___module.model.layers.7.self_attn/aten::expand/Broadcast                             0.053
__module.model.layers.7.self_attn/aten::expand/Broadcast                                                      0.065
__module.model.layers.7.self_attn/aten::reshape/Reshape                                                       0.005
MatMul_32719                                                                                                  0.142
Add_32721                                                                                                     0.092
Softmax_32722                                                                                                 0.367
Gather_49796                                                                                                  0.006
__module.model.layers.7.self_attn.v_proj/ov_ext::linear/MatMul                                                0.437
__module.model.layers.7.self_attn/aten::view/Reshape_2                                                        0.007
__module.model.layers.7.self_attn/aten::transpose/Transpose_2                                                 0.016
__module.model.layers.7.self_attn/aten::cat/Concat_3                                                          0.054
Multiply_46755                                                                                                0.022
Clamp_46757                                                                                                   0.000
Convert_46758                                                                                                 0.022
Convert_46759                                                                                                 0.021
__module.model.layers.7.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                      0.020
__module.model.layers.7.self_attn/aten::unsqueeze/Unsqueeze_3                                                 0.004
Broadcast_38900                                                                                               0.049
Broadcast_38900_f32_bf16___module.model.layers.7.self_attn/aten::expand/Broadcast_1                           0.055
__module.model.layers.7.self_attn/aten::expand/Broadcast_1                                                    0.068
__module.model.layers.7.self_attn/aten::reshape/Reshape_1                                                     0.005
__module.model.layers.7.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention                0.152
Multiply_46764                                                                                                0.000
Clamp_46766                                                                                                   0.000
Convert_46767                                                                                                 0.065
Convert_46768                                                                                                 0.064
__module.model.layers.7.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.061
__module.model.layers.7.self_attn/aten::transpose/Transpose_3                                                 0.028
__module.model.layers.7.self_attn/aten::reshape/Reshape_2                                                     0.005
__module.model.layers.7.self_attn.o_proj/ov_ext::linear/MatMul                                                1.775
__module.model.layers.7/aten::add/Add                                                                         0.051
__module.model.layers.7.post_attention_layernorm/aten::mul/Multiply_1                                         0.046
Multiply_46773                                                                                                0.045
Clamp_46775                                                                                                   0.000
Convert_46776                                                                                                 0.058
Convert_46777                                                                                                 0.062
__module.model.layers.7.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                             0.042
__module.model.layers.7.mlp.gate_proj/ov_ext::linear/MatMul                                                   6.520
__module.model.layers.7.mlp.act_fn/aten::silu/Swish                                                           0.000
__module.model.layers.7.mlp.up_proj/ov_ext::linear/MatMul                                                     6.111
__module.model.layers.7.mlp/aten::mul/Multiply                                                                0.236
Multiply_46782                                                                                                0.000
Clamp_46784                                                                                                   0.000
Convert_46785                                                                                                 0.220
Convert_46786                                                                                                 0.237
__module.model.layers.7.mlp/aten::mul/Multiply/fc_output_0                                                    0.206
__module.model.layers.7.mlp.down_proj/ov_ext::linear/MatMul                                                   9.107
__module.model.layers.7/aten::add/Add_1                                                                       0.057
__module.model.layers.8.input_layernorm/aten::mul/Multiply_1                                                  0.055
Multiply_46791                                                                                                0.054
Clamp_46793                                                                                                   0.000
Convert_46794                                                                                                 0.058
Convert_46795                                                                                                 0.064
__module.model.layers.8.input_layernorm/aten::mul/Multiply_1/fc_output_0                                      0.046
__module.model.layers.8.self_attn.q_proj/ov_ext::linear/MatMul                                                1.736
__module.model.layers.8.self_attn/aten::view/Reshape                                                          0.009
__module.model.layers.8.self_attn/aten::add/Add                                                               0.086
Multiply_46800                                                                                                0.074
Clamp_46802                                                                                                   0.000
Convert_46803                                                                                                 0.058
Convert_46804                                                                                                 0.065
__module.model.layers.8.self_attn/aten::add/Add/fc_output_0                                                   0.065
Multiply_32753                                                                                                0.000
Gather_49799                                                                                                  0.005
__module.model.layers.8.self_attn.k_proj/ov_ext::linear/MatMul                                                0.450
__module.model.layers.8.self_attn/aten::view/Reshape_1                                                        0.007
__module.model.layers.8.self_attn/aten::add/Add_1                                                             0.028
__module.model.layers.8.self_attn/aten::cat/Concat_2                                                          0.059
Multiply_46809                                                                                                0.022
Clamp_46811                                                                                                   0.000
Convert_46812                                                                                                 0.020
Convert_46813                                                                                                 0.021
__module.model.layers.8.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                      0.021
__module.model.layers.8.self_attn/aten::unsqueeze/Unsqueeze_2                                                 0.005
Broadcast_38906                                                                                               0.047
Broadcast_38906_f32_bf16___module.model.layers.8.self_attn/aten::expand/Broadcast                             0.053
__module.model.layers.8.self_attn/aten::expand/Broadcast                                                      0.062
__module.model.layers.8.self_attn/aten::reshape/Reshape                                                       0.005
MatMul_32754                                                                                                  0.139
Add_32756                                                                                                     0.096
Softmax_32757                                                                                                 0.362
Gather_49802                                                                                                  0.006
__module.model.layers.8.self_attn.v_proj/ov_ext::linear/MatMul                                                0.450
__module.model.layers.8.self_attn/aten::view/Reshape_2                                                        0.006
__module.model.layers.8.self_attn/aten::transpose/Transpose_2                                                 0.017
__module.model.layers.8.self_attn/aten::cat/Concat_3                                                          0.063
Multiply_46818                                                                                                0.023
Clamp_46820                                                                                                   0.000
Convert_46821                                                                                                 0.019
Convert_46822                                                                                                 0.021
__module.model.layers.8.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                      0.020
__module.model.layers.8.self_attn/aten::unsqueeze/Unsqueeze_3                                                 0.004
Broadcast_38912                                                                                               0.049
Broadcast_38912_f32_bf16___module.model.layers.8.self_attn/aten::expand/Broadcast_1                           0.055
__module.model.layers.8.self_attn/aten::expand/Broadcast_1                                                    0.067
__module.model.layers.8.self_attn/aten::reshape/Reshape_1                                                     0.005
__module.model.layers.8.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention                0.151
Multiply_46827                                                                                                0.000
Clamp_46829                                                                                                   0.000
Convert_46830                                                                                                 0.063
Convert_46831                                                                                                 0.066
__module.model.layers.8.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.061
__module.model.layers.8.self_attn/aten::transpose/Transpose_3                                                 0.027
__module.model.layers.8.self_attn/aten::reshape/Reshape_2                                                     0.005
__module.model.layers.8.self_attn.o_proj/ov_ext::linear/MatMul                                                1.727
__module.model.layers.8/aten::add/Add                                                                         0.053
__module.model.layers.8.post_attention_layernorm/aten::mul/Multiply_1                                         0.046
Multiply_46836                                                                                                0.046
Clamp_46838                                                                                                   0.000
Convert_46839                                                                                                 0.060
Convert_46840                                                                                                 0.063
__module.model.layers.8.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                             0.043
__module.model.layers.8.mlp.gate_proj/ov_ext::linear/MatMul                                                   6.727
__module.model.layers.8.mlp.act_fn/aten::silu/Swish                                                           0.000
__module.model.layers.8.mlp.up_proj/ov_ext::linear/MatMul                                                     6.520
__module.model.layers.8.mlp/aten::mul/Multiply                                                                0.235
Multiply_46845                                                                                                0.000
Clamp_46847                                                                                                   0.000
Convert_46848                                                                                                 0.210
Convert_46849                                                                                                 0.241
__module.model.layers.8.mlp/aten::mul/Multiply/fc_output_0                                                    0.217
__module.model.layers.8.mlp.down_proj/ov_ext::linear/MatMul                                                   9.247
__module.model.layers.8/aten::add/Add_1                                                                       0.060
__module.model.layers.9.input_layernorm/aten::mul/Multiply_1                                                  0.050
Multiply_46854                                                                                                0.045
Clamp_46856                                                                                                   0.000
Convert_46857                                                                                                 0.060
Convert_46858                                                                                                 0.063
__module.model.layers.9.input_layernorm/aten::mul/Multiply_1/fc_output_0                                      0.044
__module.model.layers.9.self_attn.q_proj/ov_ext::linear/MatMul                                                1.723
__module.model.layers.9.self_attn/aten::view/Reshape                                                          0.008
__module.model.layers.9.self_attn/aten::add/Add                                                               0.086
Multiply_46863                                                                                                0.071
Clamp_46865                                                                                                   0.000
Convert_46866                                                                                                 0.061
Convert_46867                                                                                                 0.066
__module.model.layers.9.self_attn/aten::add/Add/fc_output_0                                                   0.065
Multiply_32788                                                                                                0.000
Gather_49805                                                                                                  0.005
__module.model.layers.9.self_attn.k_proj/ov_ext::linear/MatMul                                                0.449
__module.model.layers.9.self_attn/aten::view/Reshape_1                                                        0.006
__module.model.layers.9.self_attn/aten::add/Add_1                                                             0.028
__module.model.layers.9.self_attn/aten::cat/Concat_2                                                          0.061
Multiply_46872                                                                                                0.021
Clamp_46874                                                                                                   0.000
Convert_46875                                                                                                 0.021
Convert_46876                                                                                                 0.021
__module.model.layers.9.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                      0.021
__module.model.layers.9.self_attn/aten::unsqueeze/Unsqueeze_2                                                 0.005
Broadcast_38918                                                                                               0.047
Broadcast_38918_f32_bf16___module.model.layers.9.self_attn/aten::expand/Broadcast                             0.057
__module.model.layers.9.self_attn/aten::expand/Broadcast                                                      0.061
__module.model.layers.9.self_attn/aten::reshape/Reshape                                                       0.005
MatMul_32789                                                                                                  0.144
Add_32791                                                                                                     0.097
Softmax_32792                                                                                                 0.367
Gather_49808                                                                                                  0.007
__module.model.layers.9.self_attn.v_proj/ov_ext::linear/MatMul                                                0.446
__module.model.layers.9.self_attn/aten::view/Reshape_2                                                        0.007
__module.model.layers.9.self_attn/aten::transpose/Transpose_2                                                 0.017
__module.model.layers.9.self_attn/aten::cat/Concat_3                                                          0.064
Multiply_46881                                                                                                0.024
Clamp_46883                                                                                                   0.000
Convert_46884                                                                                                 0.020
Convert_46885                                                                                                 0.021
__module.model.layers.9.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                      0.020
__module.model.layers.9.self_attn/aten::unsqueeze/Unsqueeze_3                                                 0.005
Broadcast_38924                                                                                               0.049
Broadcast_38924_f32_bf16___module.model.layers.9.self_attn/aten::expand/Broadcast_1                           0.057
__module.model.layers.9.self_attn/aten::expand/Broadcast_1                                                    0.073
__module.model.layers.9.self_attn/aten::reshape/Reshape_1                                                     0.006
__module.model.layers.9.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention                0.150
Multiply_46890                                                                                                0.000
Clamp_46892                                                                                                   0.000
Convert_46893                                                                                                 0.065
Convert_46894                                                                                                 0.064
__module.model.layers.9.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.062
__module.model.layers.9.self_attn/aten::transpose/Transpose_3                                                 0.029
__module.model.layers.9.self_attn/aten::reshape/Reshape_2                                                     0.005
__module.model.layers.9.self_attn.o_proj/ov_ext::linear/MatMul                                                1.640
__module.model.layers.9/aten::add/Add                                                                         0.053
__module.model.layers.9.post_attention_layernorm/aten::mul/Multiply_1                                         0.046
Multiply_46899                                                                                                0.047
Clamp_46901                                                                                                   0.000
Convert_46902                                                                                                 0.061
Convert_46903                                                                                                 0.062
__module.model.layers.9.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                             0.043
__module.model.layers.9.mlp.gate_proj/ov_ext::linear/MatMul                                                   6.622
__module.model.layers.9.mlp.act_fn/aten::silu/Swish                                                           0.000
__module.model.layers.9.mlp.up_proj/ov_ext::linear/MatMul                                                     6.493
__module.model.layers.9.mlp/aten::mul/Multiply                                                                0.241
Multiply_46908                                                                                                0.000
Clamp_46910                                                                                                   0.000
Convert_46911                                                                                                 0.211
Convert_46912                                                                                                 0.236
__module.model.layers.9.mlp/aten::mul/Multiply/fc_output_0                                                    0.218
__module.model.layers.9.mlp.down_proj/ov_ext::linear/MatMul                                                   9.078
__module.model.layers.9/aten::add/Add_1                                                                       0.058
__module.model.layers.10.input_layernorm/aten::mul/Multiply_1                                                 0.053
Multiply_46917                                                                                                0.062
Clamp_46919                                                                                                   0.000
Convert_46920                                                                                                 0.059
Convert_46921                                                                                                 0.062
__module.model.layers.10.input_layernorm/aten::mul/Multiply_1/fc_output_0                                     0.046
__module.model.layers.10.self_attn.q_proj/ov_ext::linear/MatMul                                               1.766
__module.model.layers.10.self_attn/aten::view/Reshape                                                         0.008
__module.model.layers.10.self_attn/aten::add/Add                                                              0.087
Multiply_46926                                                                                                0.073
Clamp_46928                                                                                                   0.000
Convert_46929                                                                                                 0.057
Convert_46930                                                                                                 0.062
__module.model.layers.10.self_attn/aten::add/Add/fc_output_0                                                  0.064
Multiply_32823                                                                                                0.000
Gather_49811                                                                                                  0.005
__module.model.layers.10.self_attn.k_proj/ov_ext::linear/MatMul                                               0.443
__module.model.layers.10.self_attn/aten::view/Reshape_1                                                       0.006
__module.model.layers.10.self_attn/aten::add/Add_1                                                            0.028
__module.model.layers.10.self_attn/aten::cat/Concat_2                                                         0.065
Multiply_46935                                                                                                0.021
Clamp_46937                                                                                                   0.000
Convert_46938                                                                                                 0.020
Convert_46939                                                                                                 0.020
__module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.020
__module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.004
Broadcast_38930                                                                                               0.050
Broadcast_38930_f32_bf16___module.model.layers.10.self_attn/aten::expand/Broadcast                            0.052
__module.model.layers.10.self_attn/aten::expand/Broadcast                                                     0.062
__module.model.layers.10.self_attn/aten::reshape/Reshape                                                      0.005
MatMul_32824                                                                                                  0.145
Add_32826                                                                                                     0.097
Softmax_32827                                                                                                 0.365
Gather_49814                                                                                                  0.007
__module.model.layers.10.self_attn.v_proj/ov_ext::linear/MatMul                                               0.444
__module.model.layers.10.self_attn/aten::view/Reshape_2                                                       0.006
__module.model.layers.10.self_attn/aten::transpose/Transpose_2                                                0.017
__module.model.layers.10.self_attn/aten::cat/Concat_3                                                         0.064
Multiply_46944                                                                                                0.022
Clamp_46946                                                                                                   0.000
Convert_46947                                                                                                 0.020
Convert_46948                                                                                                 0.021
__module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.020
__module.model.layers.10.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_38936                                                                                               0.048
Broadcast_38936_f32_bf16___module.model.layers.10.self_attn/aten::expand/Broadcast_1                          0.054
__module.model.layers.10.self_attn/aten::expand/Broadcast_1                                                   0.067
__module.model.layers.10.self_attn/aten::reshape/Reshape_1                                                    0.005
__module.model.layers.10.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.150
Multiply_46953                                                                                                0.000
Clamp_46955                                                                                                   0.000
Convert_46956                                                                                                 0.063
Convert_46957                                                                                                 0.068
__module.model.layers.10.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.062
__module.model.layers.10.self_attn/aten::transpose/Transpose_3                                                0.028
__module.model.layers.10.self_attn/aten::reshape/Reshape_2                                                    0.005
__module.model.layers.10.self_attn.o_proj/ov_ext::linear/MatMul                                               1.652
__module.model.layers.10/aten::add/Add                                                                        0.053
__module.model.layers.10.post_attention_layernorm/aten::mul/Multiply_1                                        0.048
Multiply_46962                                                                                                0.046
Clamp_46964                                                                                                   0.000
Convert_46965                                                                                                 0.056
Convert_46966                                                                                                 0.062
__module.model.layers.10.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                            0.042
__module.model.layers.10.mlp.gate_proj/ov_ext::linear/MatMul                                                  6.721
__module.model.layers.10.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.10.mlp.up_proj/ov_ext::linear/MatMul                                                    6.490
__module.model.layers.10.mlp/aten::mul/Multiply                                                               0.240
Multiply_46971                                                                                                0.000
Clamp_46973                                                                                                   0.000
Convert_46974                                                                                                 0.213
Convert_46975                                                                                                 0.235
__module.model.layers.10.mlp/aten::mul/Multiply/fc_output_0                                                   0.220
__module.model.layers.10.mlp.down_proj/ov_ext::linear/MatMul                                                  9.276
__module.model.layers.10/aten::add/Add_1                                                                      0.060
__module.model.layers.11.input_layernorm/aten::mul/Multiply_1                                                 0.053
Multiply_46980                                                                                                0.049
Clamp_46982                                                                                                   0.000
Convert_46983                                                                                                 0.056
Convert_46984                                                                                                 0.061
__module.model.layers.11.input_layernorm/aten::mul/Multiply_1/fc_output_0                                     0.042
__module.model.layers.11.self_attn.q_proj/ov_ext::linear/MatMul                                               1.634
__module.model.layers.11.self_attn/aten::view/Reshape                                                         0.009
__module.model.layers.11.self_attn/aten::add/Add                                                              0.086
Multiply_46989                                                                                                0.073
Clamp_46991                                                                                                   0.000
Convert_46992                                                                                                 0.060
Convert_46993                                                                                                 0.063
__module.model.layers.11.self_attn/aten::add/Add/fc_output_0                                                  0.065
Multiply_32858                                                                                                0.000
Gather_49817                                                                                                  0.005
__module.model.layers.11.self_attn.k_proj/ov_ext::linear/MatMul                                               0.459
__module.model.layers.11.self_attn/aten::view/Reshape_1                                                       0.006
__module.model.layers.11.self_attn/aten::add/Add_1                                                            0.028
__module.model.layers.11.self_attn/aten::cat/Concat_2                                                         0.065
Multiply_46998                                                                                                0.021
Clamp_47000                                                                                                   0.000
Convert_47001                                                                                                 0.022
Convert_47002                                                                                                 0.022
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_2/fc_input_0                                     0.022
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_2                                                0.005
Broadcast_38942                                                                                               0.047
Broadcast_38942_f32_bf16___module.model.layers.11.self_attn/aten::expand/Broadcast                            0.054
__module.model.layers.11.self_attn/aten::expand/Broadcast                                                     0.065
__module.model.layers.11.self_attn/aten::reshape/Reshape                                                      0.005
MatMul_32859                                                                                                  0.148
Add_32861                                                                                                     0.091
Softmax_32862                                                                                                 0.367
Gather_49820                                                                                                  0.007
__module.model.layers.11.self_attn.v_proj/ov_ext::linear/MatMul                                               0.444
__module.model.layers.11.self_attn/aten::view/Reshape_2                                                       0.007
__module.model.layers.11.self_attn/aten::transpose/Transpose_2                                                0.016
__module.model.layers.11.self_attn/aten::cat/Concat_3                                                         0.064
Multiply_47007                                                                                                0.024
Clamp_47009                                                                                                   0.000
Convert_47010                                                                                                 0.021
Convert_47011                                                                                                 0.021
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_3/fc_input_0                                     0.022
__module.model.layers.11.self_attn/aten::unsqueeze/Unsqueeze_3                                                0.005
Broadcast_38948                                                                                               0.048
Broadcast_38948_f32_bf16___module.model.layers.11.self_attn/aten::expand/Broadcast_1                          0.055
__module.model.layers.11.self_attn/aten::expand/Broadcast_1                                                   0.067
__module.model.layers.11.self_attn/aten::reshape/Reshape_1                                                    0.005
__module.model.layers.11.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention               0.148
Multiply_47016                                                                                                0.000
Clamp_47018                                                                                                   0.000
Convert_47019                                                                                                 0.063
Convert_47020                                                                                                 0.065
__module.model.layers.11.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention/fc_output_0          0.062
__module.model.layers.11.self_attn/aten::transpose/Transpose_3                                                0.029
__module.model.layers.11.self_attn/aten::reshape/Reshape_2                                                    0.004
__module.model.layers.11.self_attn.o_proj/ov_ext::linear/MatMul                                               1.771
__module.model.layers.11/aten::add/Add                                                                        0.051
__module.model.layers.11.post_attention_layernorm/aten::mul/Multiply_1                                        0.045
Multiply_47025                                                                                                0.045
Clamp_47027                                                                                                   0.000
Convert_47028                                                                                                 0.058
Convert_47029                                                                                                 0.061
__module.model.layers.11.post_attention_layernorm/aten::mul/Multiply_1/fc_output_0                            0.042
__module.model.layers.11.mlp.gate_proj/ov_ext::linear/MatMul                                                  6.712
__module.model.layers.11.mlp.act_fn/aten::silu/Swish                                                          0.000
__module.model.layers.11.mlp.up_proj/ov_ext::linear/MatMul                                                    6.471
__module.model.layers.11.mlp/aten::mul/Multiply                                                               0.235
Multiply_47034                                                                                                0.000
Clamp_47036                                                                                                   0.000
Convert_47037                                                                                                 0.213
Convert_47038                                                                                                 0.241
__module.model.layers.11.mlp/aten::mul/Multiply/fc_output_0                                                   0.220
__module.model.layers.11.mlp.down_proj/ov_ext::linear/MatMul                                                  9.040
__module.model.layers.11/aten::add/Add_1                                                                      0.061
__module.model.layers.12.input_layernorm/aten::mul/Multiply_1                                                 0.054
Multiply_47043                                                                                                0.054
Clamp_47045                                                                                                   0.000
Convert_47046                                                                                                 0.059
Convert_47047                                                                                                 0.061
__module.model.layers.12.input_layernorm/aten::mul/Multiply_1/fc_output_0                                     0.045
__module.model.layers.12.self_attn.q_proj/ov_ext::linear/MatMul                                               1.658
__module.model.layers.12.self_attn/aten::view/Reshape                                                         0.009
__module.model.layers.12.self_attn/aten::add/Add                                                              0.086
Multiply_47052                                                                                                0.075
Clamp_47054                                                                                                   0.000
